event_date,actor1,assoc_actor_1,actor2,assoc_actor_2,fatalities,interaction,admin1,admin2,latitude,longitude,notes,fatality_points,fatality_points_2,notes_wrapped,year,latitude_jitter,longitude_jitter
2024-01-10,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Bethlehem,31.6365,35.2145,"Land seizure: On 10 January 2024, Israeli settlers seized a number of caves on Palestinian-owned lands in Tuqu (Bethlehem, West Bank).",2.0,0.5,"Land seizure: On 10 January 2024,<br>Israeli settlers seized a number of<br>caves on Palestinian-owned lands in Tuqu<br>(Bethlehem, West Bank).",2024,31.639815521133944,35.220343110942125
2024-01-10,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Salfit,32.0671,35.0828,"On 10 January 2024, Israeli settler rioters set fire to olive trees and an agricultural room on a Palestinian-owned land in the Al Jaffah area in Kafr ad Dik (Salfit, West Bank). There were no casualties.",2.0,0.5,"On 10 January 2024, Israeli settler<br>rioters set fire to olive trees and an<br>agricultural room on a Palestinian-owned<br>land in the Al Jaffah area in Kafr ad<br>Dik (Salfit, West Bank). There were no<br>casualties.",2024,32.065142510662426,35.080870459829924
2024-01-11,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Hebron,31.4459,35.0944,"Property destruction: On 11 January 2024, Israeli settler bulldozers razed Palestinian-owned in Khallet al Fara area west of Yuta (Hebron, West Bank).",2.0,0.5,"Property destruction: On 11 January<br>2024, Israeli settler bulldozers razed<br>Palestinian-owned in Khallet al Fara<br>area west of Yuta (Hebron, West Bank).",2024,31.441430368904793,35.09886961324097
2024-01-11,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Hebron,31.4459,35.0944,"Property destruction: On 11 January 2024, Israeli settler bulldozers razed Palestinian-owned lands in Siddat al Thaala in Yuta (Hebron, West Bank) in preparation to seize the lands, to expand the Yitzharman settlement.",2.0,0.5,"Property destruction: On 11 January<br>2024, Israeli settler bulldozers razed<br>Palestinian-owned lands in Siddat al<br>Thaala in Yuta (Hebron, West Bank) in<br>preparation to seize the lands, to<br>expand the Yitzharman settlement.",2024,31.450991436104562,35.098424366434706
2024-01-11,Unidentified Armed Group (Israel),Arab Ethnic Group (Israel),Civilians (Israel),Settlers (Israel),0.0,Political militia-Civilians,West Bank,Qalqilya,32.2143,35.1708,"On 11 January 2024, an Arab Israeli assailant attempted a stabbing attack at the Jit intersection (Qalqilya, West Bank), presumably targeting Israeli settlers. The assailant was stopped and arrested later at the Te'enim crossing. There were no casualties.",2.0,0.5,"On 11 January 2024, an Arab Israeli<br>assailant attempted a stabbing attack at<br>the Jit intersection (Qalqilya, West<br>Bank), presumably targeting Israeli<br>settlers. The assailant was stopped and<br>arrested later at the Te'enim crossing.<br>There were no casualties.",2024,32.208321732822434,35.168549731879175
2024-01-11,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Al Quds,31.8334,35.2632,"On 11 January 2024, Palestinian rioters hurled stones at an Israeli settler bus near Hizma (Al Quds, West Bank), injuring 2.",2.0,0.5,"On 11 January 2024, Palestinian rioters<br>hurled stones at an Israeli settler bus<br>near Hizma (Al Quds, West Bank),<br>injuring 2.",2024,31.834840454828033,35.25342767510982
2024-01-12,Settlers (Israel),Military Forces of Israel (2022-),Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Salfit,32.128,35.099,"Looting: On 12 January 2024, Israeli settlers, protected by Israeli forces, seized a flock of 35 sheep belonging to a Palestinian in Qarawat Bani Hassan (Salfit, West Bank) after breaking down the gate of his house.",2.0,0.5,"Looting: On 12 January 2024, Israeli<br>settlers, protected by Israeli forces,<br>seized a flock of 35 sheep belonging to<br>a Palestinian in Qarawat Bani Hassan<br>(Salfit, West Bank) after breaking down<br>the gate of his house.",2024,32.108806433976575,35.105951925155175
2024-01-12,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Qalqilya,32.2013,35.0342,"On 12 January 2024, Israeli settler rioters hurled stones at Palestinian vehicles near Jayyus (Qalqilya, West Bank) as they were passing by. There were no casualties.",2.0,0.5,"On 12 January 2024, Israeli settler<br>rioters hurled stones at Palestinian<br>vehicles near Jayyus (Qalqilya, West<br>Bank) as they were passing by. There<br>were no casualties.",2024,32.20107506212761,35.034884798829395
2024-01-12,Al Aqsa Martyrs Brigade,N/A,Civilians (Israel),Settlers (Israel),0.0,Political militia-Civilians,West Bank,Jenin,32.4735,35.1688,"On 12 January 2024, Al Aqsa Martyrs Brigade militants opened fire at the Shaked settlement (Jenin, West Bank). There were no casualties.",2.0,0.5,"On 12 January 2024, Al Aqsa Martyrs<br>Brigade militants opened fire at the<br>Shaked settlement (Jenin, West Bank).<br>There were no casualties.",2024,32.467451415342396,35.17098371679324
2024-01-12,Al Aqsa Martyrs Brigade,N/A,Civilians (Israel),Settlers (Israel),0.0,Political militia-Civilians,West Bank,Hebron,31.65,35.1167,"On 12 January 2024, Al Aqsa Martyrs Brigade militants opened fire at the Kefar Ezyon settlement (Hebron, West Bank). There were no casualties.",2.0,0.5,"On 12 January 2024, Al Aqsa Martyrs<br>Brigade militants opened fire at the<br>Kefar Ezyon settlement (Hebron, West<br>Bank). There were no casualties.",2024,31.647028510637778,35.11602206117187
2024-01-13,Unidentified Armed Group (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Hebron,31.4683,34.9382,"On 13 January 2024, Israeli settlers opened fire towards Palestinians near the entrance of Dayr al Asal al Fawqa (Hebron, West Bank), injuring a Palestinian.",2.0,0.5,"On 13 January 2024, Israeli settlers<br>opened fire towards Palestinians near<br>the entrance of Dayr al Asal al Fawqa<br>(Hebron, West Bank), injuring a<br>Palestinian.",2024,31.4780647022877,34.92607251237655
2024-01-14,Al Aqsa Martyrs Brigade,N/A,Civilians (Israel),Settlers (Israel),0.0,Political militia-Civilians,West Bank,Salfit,32.1048,35.1745,"On 14 January 2024, Al Aqsa Martyrs Brigade militants opened fire at an Israeli settler vehicle near the Ariel intersection (Salfit, West Bank). There were no casualties.",2.0,0.5,"On 14 January 2024, Al Aqsa Martyrs<br>Brigade militants opened fire at an<br>Israeli settler vehicle near the Ariel<br>intersection (Salfit, West Bank). There<br>were no casualties.",2024,32.11506779372547,35.17357693393515
2024-01-14,AAMB: Katibat Bayt Ummar,N/A,Civilians (Israel),Settlers (Israel),0.0,Political militia-Civilians,West Bank,Hebron,31.6093,35.1013,"On 14 January 2024, Katibat Bayt Ummar (AAMB) militants opened fire at the Karme Zur settlement (Hebron, West Bank). There were no casualties.",2.0,0.5,"On 14 January 2024, Katibat Bayt Ummar<br>(AAMB) militants opened fire at the<br>Karme Zur settlement (Hebron, West<br>Bank). There were no casualties.",2024,31.608152797093663,35.10629086215313
2024-01-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.2533,35.1889,"On 15 January 2024, dozens of Israeli settler rioters hurled stones at Palestinian vehicles at At Tanib intersection west of Dayr Sharaf (Nablus, West Bank), presumably as they were passing by, causing material damages to vehicles.",2.0,0.5,"On 15 January 2024, dozens of Israeli<br>settler rioters hurled stones at<br>Palestinian vehicles at At Tanib<br>intersection west of Dayr Sharaf<br>(Nablus, West Bank), presumably as they<br>were passing by, causing material<br>damages to vehicles.",2024,32.253865883577284,35.18290226102338
2024-01-15,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Nablus,32.2533,35.1889,"On 15 January 2024, Israeli settler rioters set fire to 2 excavators, a truck, a forklift, and damaged trees inside a Palestinian-owned plant nursery in Dayr Sharaf (Nablus, West Bank).",2.0,0.5,"On 15 January 2024, Israeli settler<br>rioters set fire to 2 excavators, a<br>truck, a forklift, and damaged trees<br>inside a Palestinian-owned plant nursery<br>in Dayr Sharaf (Nablus, West Bank).",2024,32.25223012928271,35.196651928919024
2024-01-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,32.0354,35.2856,"On 15 January 2024, Israeli settler rioters hurled stones at a Palestinian-owned house and vehicles in Turmus Ayya (Ramallah and Al Bireh, West Bank). Settlers also attempted to burn down the house. There were material damages. There were no casualties.",2.0,0.5,"On 15 January 2024, Israeli settler<br>rioters hurled stones at a Palestinian-<br>owned house and vehicles in Turmus Ayya<br>(Ramallah and Al Bireh, West Bank).<br>Settlers also attempted to burn down the<br>house. There were material damages.<br>There were no casualties.",2024,32.03445637724236,35.28767781903216
2024-01-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,31.9938,35.2475,"On 15 January 2024, dozens of Israeli settler rioters hurled stones at Palestinian vehicles at the Wadi al Haramiyah intersection (Ramallah and Al Bireh, West Bank), presumably as they were passing by, causing material damages to a vehicle.",2.0,0.5,"On 15 January 2024, dozens of Israeli<br>settler rioters hurled stones at<br>Palestinian vehicles at the Wadi al<br>Haramiyah intersection (Ramallah and Al<br>Bireh, West Bank), presumably as they<br>were passing by, causing material<br>damages to a vehicle.",2024,31.99495933401985,35.24906442717999
2024-01-15,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Ramallah and Al Bireh,32.0354,35.2856,"On 15 January 2024, Israeli settler rioters destroyed Palestinian-owned solar panels near Turmus Ayya (Ramallah and Al Bireh, West Bank).",2.0,0.5,"On 15 January 2024, Israeli settler<br>rioters destroyed Palestinian-owned<br>solar panels near Turmus Ayya (Ramallah<br>and Al Bireh, West Bank).",2024,32.036020914423894,35.27484712986679
2024-01-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Qalqilya,32.2129,35.1574,"On 15 January 2024, Israeli settler rioters hurled stones near the Kedumim roundabout (Qalqilya, West Bank) as they were passing by.",2.0,0.5,"On 15 January 2024, Israeli settler<br>rioters hurled stones near the Kedumim<br>roundabout (Qalqilya, West Bank) as they<br>were passing by.",2024,32.20972476575762,35.15914681276906
2024-01-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Ramallah and Al Bireh,32.0092,35.1864,"On 15 January 2024, Israeli settler rioters hurled stones near the Rawabi roundabout (Ramallah and Al Bireh, West Bank) as they were passing by.",2.0,0.5,"On 15 January 2024, Israeli settler<br>rioters hurled stones near the Rawabi<br>roundabout (Ramallah and Al Bireh, West<br>Bank) as they were passing by.",2024,32.001648722124195,35.19282084838307
2024-01-15,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Al Quds,31.8334,35.2632,"On 15 January 2024, Palestinian rioters hurled stones at Israeli settler vehicles near Hizma (Al Quds, West Bank), presumably as they were passing by.",2.0,0.5,"On 15 January 2024, Palestinian rioters<br>hurled stones at Israeli settler<br>vehicles near Hizma (Al Quds, West<br>Bank), presumably as they were passing<br>by.",2024,31.82982339789256,35.26166600744561
2024-01-15,Settlers (Israel),Military Forces of Israel (2022-),Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Hebron,31.4067,35.1027,"Other: On 15 January 2024, 10 Israeli settlers accompanied by soldiers reached a Palestinian house in Khirbat Susiyah (Hebron, West Bank) and a settler threw a stone toward the house, but it caused no damages",2.0,0.5,"Other: On 15 January 2024, 10 Israeli<br>settlers accompanied by soldiers reached<br>a Palestinian house in Khirbat Susiyah<br>(Hebron, West Bank) and a settler threw<br>a stone toward the house, but it caused<br>no damages",2024,31.408161586939634,35.09790810347895
2024-01-15,Military Forces of Israel (2022-),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,External/Other forces-Civilians,West Bank,Hebron,31.4067,35.1027,"Property destruction: On 15 January 2024, Israeli settlers vandalized a Palestinian-owned barbed wire fence and water tanks, and uprooted olive trees in Khirbat Umm Nir, south of Khirbat Susiyah (Hebron, West Bank).",2.0,0.5,"Property destruction: On 15 January<br>2024, Israeli settlers vandalized a<br>Palestinian-owned barbed wire fence and<br>water tanks, and uprooted olive trees in<br>Khirbat Umm Nir, south of Khirbat<br>Susiyah (Hebron, West Bank).",2024,31.408628911911375,35.101488068435856
2024-01-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Nablus,32.1859,35.2311,"On 15 January 2024, Israeli settler rioters attacked a Palestinian shepherd in Madama (Nablus, West Bank) and took him to a nearby military camp, before releasing him.",2.0,0.5,"On 15 January 2024, Israeli settler<br>rioters attacked a Palestinian shepherd<br>in Madama (Nablus, West Bank) and took<br>him to a nearby military camp, before<br>releasing him.",2024,32.19278468758771,35.23004833714819
2024-01-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1845,35.2502,"On 15 January 2024, Israeli settler rioters attacked Palestinian houses, and set fire to Palestinian-owned vehicles, in Burin (Nablus, West Bank).",2.0,0.5,"On 15 January 2024, Israeli settler<br>rioters attacked Palestinian houses, and<br>set fire to Palestinian-owned vehicles,<br>in Burin (Nablus, West Bank).",2024,32.17858835006836,35.259009164122176
2024-01-15,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1522,35.2567,"On 15 January 2024, Israeli settler rioters hurled stones at Palestinian vehicles at the Salman al Farisi roundabout and the main road in Huwwarah (Nablus, West Bank), presumably as they were passing by. There were no casualties.",2.0,0.5,"On 15 January 2024, Israeli settler<br>rioters hurled stones at Palestinian<br>vehicles at the Salman al Farisi<br>roundabout and the main road in Huwwarah<br>(Nablus, West Bank), presumably as they<br>were passing by. There were no<br>casualties.",2024,32.150127489018125,35.25580686715666
2024-01-15,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Bethlehem,31.6365,35.2145,"Land seizure: On 15 January 2024, Israeli settler seized caves on Palestinian-owned lands in Tuqu and the surrounding areas (Bethlehem, West Bank).",2.0,0.5,"Land seizure: On 15 January 2024,<br>Israeli settler seized caves on<br>Palestinian-owned lands in Tuqu and the<br>surrounding areas (Bethlehem, West<br>Bank).",2024,31.631256399834008,35.21715844054101
2024-01-16,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Ramallah and Al Bireh,32.0333,35.2655,"On 16 January 2024, Israeli settler rioters destroyed Palestinian-owned vehicles in Sinjil (Ramallah and Al Bireh, West Bank), likely as they were parked and empty.",2.0,0.5,"On 16 January 2024, Israeli settler<br>rioters destroyed Palestinian-owned<br>vehicles in Sinjil (Ramallah and Al<br>Bireh, West Bank), likely as they were<br>parked and empty.",2024,32.03869027673448,35.268675177675796
2024-01-16,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Hebron,31.4459,35.0944,"Property destruction: On 16 January 2024, Israeli settlers razed Palestinian-owned lands in the Massafer Yuta area (Hebron, West Bank) to open a road to connect the Avigail and Mitzpe Yair settlements.",2.0,0.5,"Property destruction: On 16 January<br>2024, Israeli settlers razed<br>Palestinian-owned lands in the Massafer<br>Yuta area (Hebron, West Bank) to open a<br>road to connect the Avigail and Mitzpe<br>Yair settlements.",2024,31.44043354522613,35.082869555170866
2024-01-16,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.0547,35.299,"On 16 January 2024, Israeli settler rioters attacked (likely by throwing stones) a Palestinian house near the Shiloh settlement (Nablus, West Bank) causing material damages. There were no casualties.",2.0,0.5,"On 16 January 2024, Israeli settler<br>rioters attacked (likely by throwing<br>stones) a Palestinian house near the<br>Shiloh settlement (Nablus, West Bank)<br>causing material damages. There were no<br>casualties.",2024,32.04929420728147,35.296837357795376
2024-01-16,AAMB: Katibat Bayt Ummar,N/A,Civilians (Israel),Settlers (Israel),0.0,Political militia-Civilians,West Bank,Bethlehem,31.6692,35.2373,"On 16 January 2024, Katibat Bayt Ummar (AAMB) militants opened fire at the Gush Etzion settlement (Bethlehem, West Bank). There were no casualties.",2.0,0.5,"On 16 January 2024, Katibat Bayt Ummar<br>(AAMB) militants opened fire at the Gush<br>Etzion settlement (Bethlehem, West<br>Bank). There were no casualties.",2024,31.669143048641615,35.23476067501751
2024-01-17,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Qalqilya,32.1897,34.9706,"On 17 January 2024, Palestinian rioters beat up an Israeli settler that entered Qalqilyah (Qalqilya, West Bank). The settler was injured.",2.0,0.5,"On 17 January 2024, Palestinian rioters<br>beat up an Israeli settler that entered<br>Qalqilyah (Qalqilya, West Bank). The<br>settler was injured.",2024,32.1881643658377,34.961938142168194
2024-01-17,Unidentified Armed Group (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Nablus,32.2007,35.2129,"On 17 January 2024, Israeli settlers opened fire at Palestinian farmers west of Till (Nablus, West Bank) as they were in their lands. There were no casualties.",2.0,0.5,"On 17 January 2024, Israeli settlers<br>opened fire at Palestinian farmers west<br>of Till (Nablus, West Bank) as they were<br>in their lands. There were no<br>casualties.",2024,32.2010325311082,35.21479237438749
2024-01-17,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Al Quds,31.8334,35.2632,"On 17 January 2024, Palestinian rioters hurled stones at a bus transporting Israeli settlers near Hizma (Al Quds, West Bank). There were no casualties.",2.0,0.5,"On 17 January 2024, Palestinian rioters<br>hurled stones at a bus transporting<br>Israeli settlers near Hizma (Al Quds,<br>West Bank). There were no casualties.",2024,31.820822032523473,35.26377705285387
2024-01-17,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Salfit,32.0795,35.1229,"On 17 January 2024, Israeli settler rioters attacked a Palestinian farmer in Khirbat Jalal al-Din (Salfit, West Bank) as he was herding his sheep. The Palestinian was injured.",2.0,0.5,"On 17 January 2024, Israeli settler<br>rioters attacked a Palestinian farmer in<br>Khirbat Jalal al-Din (Salfit, West Bank)<br>as he was herding his sheep. The<br>Palestinian was injured.",2024,32.07102251717491,35.11972517404348
2024-01-17,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1471,35.2451,"On 17 January 2024, Israeli settler rioters attacked a Palestinian child in Aynabus (Nablus, West Bank). The child was injured and hospitalized.",2.0,0.5,"On 17 January 2024, Israeli settler<br>rioters attacked a Palestinian child in<br>Aynabus (Nablus, West Bank). The child<br>was injured and hospitalized.",2024,32.153748639286974,35.24960934257056
2024-01-17,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Nablus,32.1471,35.2451,"Property destruction: On 17 January 2024, Israeli settlers razed Palestinian-owned lands in Taamir and Al Dakika areas in Aynabus (Nablus, West Bank).",2.0,0.5,"Property destruction: On 17 January<br>2024, Israeli settlers razed<br>Palestinian-owned lands in Taamir and Al<br>Dakika areas in Aynabus (Nablus, West<br>Bank).",2024,32.146740998924535,35.256950412321
2024-01-17,Settlement Emergency Squad,Settlers (Israel),Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Nablus,32.1522,35.2567,"On 17 January 2024, Israeli settlers, some of them armed in military uniforms, attacked Palestinian cars and fired shots in Huwwarah main street (Nablus, West Bank). The settlers in uniform likely belong to the Settlement Emergency Squad.",2.0,0.5,"On 17 January 2024, Israeli settlers,<br>some of them armed in military uniforms,<br>attacked Palestinian cars and fired<br>shots in Huwwarah main street (Nablus,<br>West Bank). The settlers in uniform<br>likely belong to the Settlement<br>Emergency Squad.",2024,32.16142695720566,35.25596564272782
2024-01-17,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Women (Palestine),0.0,Rioters-Civilians,West Bank,Hebron,31.397,35.1762,"On 17 January 2024, Israeli settler rioters attacked an elderly Palestinian woman after raiding her house in Maghayir al Abeed (Hebron, West Bank). The elderly woman was injured.",2.0,0.5,"On 17 January 2024, Israeli settler<br>rioters attacked an elderly Palestinian<br>woman after raiding her house in<br>Maghayir al Abeed (Hebron, West Bank).<br>The elderly woman was injured.",2024,31.404585196816246,35.182309978800276
2024-01-17,Settlers (Israel),N/A,Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Hebron,31.397,35.1762,"Property destruction: On 17 January 2024, Israeli settler rioters attacked a Palestinian-owned residential cave in Maghayir al Abeed (Hebron, West Bank) and destroyed its contents. Israeli settlers also seized 10 sheep heads. There were no casualties.",2.0,0.5,"Property destruction: On 17 January<br>2024, Israeli settler rioters attacked a<br>Palestinian-owned residential cave in<br>Maghayir al Abeed (Hebron, West Bank)<br>and destroyed its contents. Israeli<br>settlers also seized 10 sheep heads.<br>There were no casualties.",2024,31.396605736494703,35.18270689714685
2024-01-17,Settlers (Israel),Farmers (Israel),Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Hebron,31.4096,34.9755,"Property destruction: On 17 January 2024, Israeli settlers from Shamo'a settlement plowed Palestinian lands near their settlement southwest of Dahriya (Hebron, West Bank) in an attempt to seize it.",2.0,0.5,"Property destruction: On 17 January<br>2024, Israeli settlers from Shamo'a<br>settlement plowed Palestinian lands near<br>their settlement southwest of Dahriya<br>(Hebron, West Bank) in an attempt to<br>seize it.",2024,31.413504567006605,34.97798208933689
2024-01-18,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Al Quds,31.8334,35.2632,"On 18 January 2024, Palestinian rioters hurled stones at Israeli settler vehicles near Hizma (Al Quds, West Bank), presumably as they were passing by.",2.0,0.5,"On 18 January 2024, Palestinian rioters<br>hurled stones at Israeli settler<br>vehicles near Hizma (Al Quds, West<br>Bank), presumably as they were passing<br>by.",2024,31.829825918030533,35.26186884805222
2024-01-18,Settlers (Israel),N/A,Civilians (Palestine),N/A,0.0,Political militia-Civilians,West Bank,Tubas,32.3475,35.5319,"Land seizure: On 18 January 2024, Israeli settler bulldozed and placed fences around 300 dunams of Palestinian-owned lands near Shadmot Mehola (Tubas, West Bank) in order to seize them.",2.0,0.5,"Land seizure: On 18 January 2024,<br>Israeli settler bulldozed and placed<br>fences around 300 dunams of Palestinian-<br>owned lands near Shadmot Mehola (Tubas,<br>West Bank) in order to seize them.",2024,32.35215026715776,35.52982908096136
2024-01-18,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Salfit,32.0655,35.0245,"On 18 January 2024, Israeli settler rioters attacked a Palestinian farmer in the Wad al Ain area in Dayr Ballut (Salfit, West Bank) as he was in his land. There were no casualties.",2.0,0.5,"On 18 January 2024, Israeli settler<br>rioters attacked a Palestinian farmer in<br>the Wad al Ain area in Dayr Ballut<br>(Salfit, West Bank) as he was in his<br>land. There were no casualties.",2024,32.06762251991812,35.03013297630318
2024-01-18,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Qalqilya,32.1906,35.1371,"On 18 January 2024, Palestinian rioters hurled stones at an Israeli settler vehicle near Al Funduq (Qalqilya, West Bank) injuring a female settler.",2.0,0.5,"On 18 January 2024, Palestinian rioters<br>hurled stones at an Israeli settler<br>vehicle near Al Funduq (Qalqilya, West<br>Bank) injuring a female settler.",2024,32.19021674644615,35.136722891421705
2024-01-18,Rioters (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Rioters-Civilians,West Bank,Nablus,32.1522,35.2567,"On 18 January 2024, Palestinian rioters hurled stones at Israeli settler vehicles near Huwwarah (Nablus, West Bank), presumably as they were passing by.",2.0,0.5,"On 18 January 2024, Palestinian rioters<br>hurled stones at Israeli settler<br>vehicles near Huwwarah (Nablus, West<br>Bank), presumably as they were passing<br>by.",2024,32.1542952530884,35.263637827927866
2024-01-19,Rioters (Israel),Settlers (Israel),N/A,N/A,0.0,Rioters only,West Bank,Hebron,31.4459,35.0944,"On 19 January 2024, Israeli settler rioters chopped olive tree branches on a Palestinian-owned land in the Ighziwa area east of Yuta (Hebron, West Bank).",2.0,0.5,"On 19 January 2024, Israeli settler<br>rioters chopped olive tree branches on a<br>Palestinian-owned land in the Ighziwa<br>area east of Yuta (Hebron, West Bank).",2024,31.442326837961,35.09295754751964
2024-01-19,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Hebron,31.4067,35.1027,"On 19 January 2024, Israeli settlers harassed Palestinians and attempted to ran over 2 of them by an all-terrain vehicle in Khirbat Susiyah (Hebron, West Bank).",2.0,0.5,"On 19 January 2024, Israeli settlers<br>harassed Palestinians and attempted to<br>ran over 2 of them by an all-terrain<br>vehicle in Khirbat Susiyah (Hebron, West<br>Bank).",2024,31.404711323939306,35.099672787062076
2024-01-19,Settlers (Israel),Farmers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Political militia-Civilians,West Bank,Hebron,31.4067,35.1027,"Property destruction: On 19 January 2024, Israeli settlers released a flock into a Palestinian-owned agricultural land in Khirbat Susiyah (Hebron, West Bank).",2.0,0.5,"Property destruction: On 19 January<br>2024, Israeli settlers released a flock<br>into a Palestinian-owned agricultural<br>land in Khirbat Susiyah (Hebron, West<br>Bank).",2024,31.408818704579872,35.10485875230155
2024-01-19,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Nablus,32.1526,35.3957,"On 19 January 2024, Israeli settler rioters attacked Palestinians in Khirbat Tana (Nablus, West Bank). There were no casualties.",2.0,0.5,"On 19 January 2024, Israeli settler<br>rioters attacked Palestinians in Khirbat<br>Tana (Nablus, West Bank). There were no<br>casualties.",2024,32.14345468594077,35.38970691039968
2024-01-19,Unidentified Armed Group (Palestine),N/A,Civilians (Israel),Settlers (Israel),0.0,Political militia-Civilians,West Bank,Ramallah and Al Bireh,31.9938,35.2475,"On 19 January 2024, unidentified Palestinian gunmen shot at a passing settler car in Wadi al Haramiyah (Ramallah and Al Bireh, West Bank). There were no injuries.",2.0,0.5,"On 19 January 2024, unidentified<br>Palestinian gunmen shot at a passing<br>settler car in Wadi al Haramiyah<br>(Ramallah and Al Bireh, West Bank).<br>There were no injuries.",2024,32.00615734160674,35.24553933257051
2024-01-20,Rioters (Israel),Settlers (Israel),Civilians (Palestine),N/A,0.0,Rioters-Civilians,West Bank,Tulkarm,32.2852,35.1495,"On 20 January 2024, Israeli settler rioters beat up 2 Palestinians in Ramin (Tulkarm, West Bank) while they were in their land. There were no casualties.",2.0,0.5,"On 20 January 2024, Israeli settler<br>rioters beat up 2 Palestinians in Ramin<br>(Tulkarm, West Bank) while they were in<br>their land. There were no casualties.",2024,32.28069111601706,35.141566173127096
2024-01-20,Rioters (Israel),Settlers (Israel),Civilians (Palestine),Farmers (Palestine),0.0,Rioters-Civilians,West Bank,Jenin,32.4425,35.1137,"On 20 January 2024, Israeli settler rioters attacked Palestinian farmers near Khirbat Mas'ud (Jenin, West Bank) and forced them out of their lands. There were no casualties.",2.0,0.5,"On 20 January 2024, Israeli settler<br>rioters attacked Palestinian farmers<br>near Khirbat Mas'ud (Jenin, West Bank)<br>and forced them out of their lands.<br>There were no casualties.",2024,32.43620129798529,35.12421691778244
